,GELID,lat,lon,dep,e,n,z,azi1,dip1,sig1,azi2,dip2,sig2,azi3,dip3,sig3,NP,NS,CLID,LT,ML,SEDID,DateTime,Mw
1572,Main11824,47.58452,7.59306,4735,-45.0,-174.8,381.0,40.7,-13.1,3.3,139.2,-32.6,4.6,291.9,-54.2,5.3,6,6,CL215,DG,,------,2006-12-09 01:06:02,1.2
1573,Main11834,47.583890000000004,7.5938300000000005,4857,13.1,-244.7,503.0,52.9,-3.3,3.5,321.3,-26.3,7.3,149.4,-63.4,8.9,5,5,CL041,DG,,------,2006-12-09 01:25:26,0.5
1574,Main11835,47.58382,7.59409,4835,32.7,-252.5,481.0,48.0,-0.6,3.2,318.3,27.4,5.0,316.8,-62.6,7.0,5,5,CL018,DG,,------,2006-12-09 01:25:47,0.5
1575,Main11844,47.585770000000004,7.59445,3737,59.3,-35.6,-617.0,54.6,-7.2,2.6,145.1,-3.9,3.4,263.4,-81.8,5.4,6,6,CL111,DG,,------,2006-12-09 01:30:24,0.5
1576,Main11858,47.58683,7.59709,3905,257.7,82.7,-449.0,50.8,8.4,18.9,63.1,-15.2,24.8,212.8,-72.6,30.3,45,43,CL192,DD,,------,2006-12-09 01:44:14,0.8
1577,Main11870,47.58266,7.595789999999999,4480,160.8,-381.2,126.0,63.8,-14.6,34.3,285.8,-70.7,46.0,157.0,-12.3,75.0,50,43,---,DD,0.7,SED120,2006-12-09 01:58:53,1.1
1578,Main11873,47.58865,7.59152,4434,161.7,284.2,80.0,54.6,-8.4,2.8,311.8,-56.5,5.6,149.9,-32.2,6.2,6,6,CL048,DG,,------,2006-12-09 02:06:38,0.6
1579,Main11882,47.585609999999996,7.592689999999999,4684,-73.0,-53.6,330.0,56.8,-12.3,4.0,310.8,-51.5,5.9,155.8,-35.8,7.8,6,5,CL334,DG,,------,2006-12-09 02:12:44,0.7
1580,Main11897,47.58876,7.59227,4246,105.3,296.6,-108.0,54.2,-8.1,2.7,145.2,-7.1,3.8,275.7,-79.2,5.1,6,6,CL131,DG,,------,2006-12-09 02:24:36,0.9
1581,Main11901,47.582840000000004,7.59555,4755,142.7,-361.2,401.0,54.6,1.0,3.4,326.8,-66.2,7.9,144.2,-23.7,9.2,4,4,CL028,DG,,------,2006-12-09 02:27:25,0.3
1582,Main11903,47.58576,7.5944199999999995,3737,57.1,-36.7,-617.0,231.7,7.8,2.6,142.8,-7.7,3.2,276.9,-79.0,5.5,6,6,CL111,DG,,------,2006-12-09 02:30:19,0.8
1583,Main11908,47.5829,7.594939999999999,4704,96.8,-354.6,350.0,52.7,-7.0,2.8,325.7,23.4,4.3,307.1,-65.5,6.9,6,6,CL185,DG,,------,2006-12-09 02:36:50,0.7
1584,Main11911,47.58567,7.5927,4656,-72.3,-47.0,302.0,49.6,-63.4,22.8,262.1,1.3,33.5,172.8,-26.6,44.0,55,32,CL334,DD,,------,2006-12-09 02:40:56,1.0
1585,Main11916,47.58907,7.59253,3951,-85.8,331.1,-403.0,54.4,-6.7,2.8,326.6,18.8,3.6,305.6,-70.0,5.7,6,6,CL109,DG,,------,2006-12-09 02:45:06,1.0
1586,Main11924,47.58348,7.594589999999999,4789,70.4,-290.2,435.0,56.8,-1.0,3.1,327.2,25.0,4.9,324.7,-65.0,7.3,6,6,CL127,DG,,------,2006-12-09 02:52:27,0.5
1587,Main11941,47.58574,7.59484,3739,88.7,-38.8,-615.0,83.8,-2.1,13.5,93.8,-2.5,16.0,313.8,-86.7,25.3,82,75,CL271,DD,,------,2006-12-09 03:12:01,1.1
1588,Main11944,47.58553,7.594639999999999,3810,73.7,-62.2,-544.0,38.9,-5.1,29.3,310.5,17.9,34.0,293.6,-71.4,46.6,78,72,---,DD,1.1,SED121,2006-12-09 03:15:01,1.1
1589,Main11947,47.58275,7.59501,4700,102.1,-371.3,346.0,56.4,-7.9,2.8,330.0,24.3,4.6,309.6,-64.3,6.5,6,6,CL185,DG,,------,2006-12-09 03:16:44,0.7
1590,Main11949,47.58397,7.5951,4107,108.6,-235.6,-247.0,40.5,-1.3,3.0,310.6,3.0,4.3,287.9,-86.7,6.9,4,4,CL276,DG,,------,2006-12-09 03:18:24,0.4
1591,Main11956,47.583490000000005,7.59465,4758,74.9,-289.1,404.0,48.7,10.4,3.9,135.8,-15.6,5.6,351.0,-71.1,6.7,5,5,CL089,DG,,------,2006-12-09 03:26:51,0.3
1592,Main11959,47.585770000000004,7.59657,3972,218.8,-35.3,-382.0,33.3,-0.6,3.6,303.1,-17.9,5.5,125.1,-72.1,9.3,4,4,CL098,DG,,------,2006-12-09 03:28:16,0.4
1593,Main11960,47.58258,7.59518,4752,114.9,-390.2,398.0,37.3,0.5,3.6,306.9,40.5,5.0,307.8,-49.5,7.2,6,6,CL234,DG,,------,2006-12-09 03:31:10,0.3
1594,Main11961,47.58481,7.59302,4762,-48.0,-142.5,408.0,63.3,10.7,39.4,1.1,-67.9,50.0,149.6,-19.1,69.7,72,55,---,DD,1.1,SED122,2006-12-09 03:32:42,1.2
1595,Main11962,47.58412,7.59368,4770,1.8,-219.2,416.0,65.0,0.3,15.0,336.1,-74.9,23.3,154.9,-15.1,37.0,59,44,CL173,DD,,------,2006-12-09 03:33:08,0.9
1596,Main11963,47.5851,7.59633,4002,200.9,-109.8,-352.0,48.6,-4.7,2.8,138.9,-3.5,3.8,265.4,-84.1,5.4,6,6,CL093,DG,,------,2006-12-09 03:35:43,0.7
1597,Main11967,47.58573,7.5945,3888,63.1,-40.0,-466.0,50.1,-4.0,2.7,140.1,-0.9,3.6,242.5,-85.9,5.2,6,6,CL303,DG,,------,2006-12-09 03:43:45,0.7
1598,Main11981,47.58643,7.594589999999999,3759,69.7,37.8,-595.0,52.6,-0.7,3.2,322.5,-4.8,4.6,151.5,-85.2,8.5,6,6,CL153,DG,,------,2006-12-09 03:59:39,0.5
1599,Main11983,47.587140000000005,7.5932,4236,-35.0,116.6,-118.0,56.1,-4.4,3.1,324.1,-24.2,6.4,155.7,-65.4,7.6,6,6,CL324,DG,,------,2006-12-09 04:01:27,0.5
1600,Main11985,47.58311,7.59623,4170,193.8,-331.1,-184.0,22.7,3.3,11.0,112.6,-1.7,16.8,356.2,-86.3,20.7,66,71,CL333,DD,0.9,SED123,2006-12-09 04:03:42,1.2
1601,Main13499,47.58522,7.59674,4058,231.7,-96.4,-296.0,42.0,-14.6,36.1,301.4,-35.4,47.1,150.7,-50.8,74.6,51,39,---,DD,1.1,SED124,2006-12-09 04:13:34,1.4
1602,Main11995,47.58351,7.5946,4755,71.1,-286.9,401.0,56.2,-1.9,3.1,326.6,13.3,4.8,318.2,-76.6,6.7,6,6,CL089,DG,,------,2006-12-09 04:16:51,1.0
1603,Main12014,47.58345,7.594689999999999,4771,77.9,-293.5,417.0,57.7,-0.7,3.2,327.9,16.5,4.5,325.3,-73.5,6.7,6,6,CL089,DG,,------,2006-12-09 04:41:47,0.7
1604,Main12020,47.58481,7.5952,4097,116.0,-142.2,-257.0,28.1,4.8,11.2,297.0,12.6,15.6,318.7,-76.5,21.3,66,66,CL335,DD,,------,2006-12-09 04:48:04,1.1
1605,Main12022,47.58535,7.5925199999999995,4818,-85.8,-82.6,464.0,58.5,-7.5,2.9,334.3,37.8,4.7,319.1,-51.2,5.3,6,6,CL229,DG,,------,2006-12-09 04:50:57,0.9
1606,Main12024,47.58278,7.59492,4694,95.3,-368.0,340.0,31.1,22.5,17.3,157.1,-33.7,31.9,294.1,-47.7,45.2,58,34,CL185,DD,1.1,SED125,2006-12-09 04:52:55,1.4
1607,Main12027,47.5887,7.5923300000000005,4245,100.8,289.9,-109.0,55.3,-5.5,2.9,326.9,16.2,3.8,307.1,-72.8,5.3,6,6,CL131,DG,,------,2006-12-09 04:55:38,0.7
1608,Main12038,47.58291,7.596539999999999,4189,217.2,-353.3,-165.0,36.4,-2.4,27.7,307.8,29.7,38.5,302.2,-60.2,46.2,54,53,---,DD,1.0,SED126,2006-12-09 05:04:52,1.4
1609,Main12040,47.58402,7.594360000000001,4716,52.9,-230.2,362.0,57.0,-7.7,2.9,148.3,-9.2,4.4,287.8,-78.0,5.1,6,6,CL154,DG,,------,2006-12-09 05:05:35,0.9
1610,Main12041,47.58475,7.59463,4672,73.1,-149.0,318.0,35.1,38.8,18.8,141.5,50.4,24.1,239.7,6.7,30.0,59,46,CL069,DD,,------,2006-12-09 05:05:39,0.9
1611,Main12053,47.58578,7.59443,3740,57.8,-34.5,-614.0,38.6,0.0,2.9,308.6,9.1,3.8,308.9,-80.9,5.5,5,5,CL111,DG,,------,2006-12-09 05:14:17,0.8
1612,Main12058,47.58919,7.5923300000000005,4305,100.9,344.4,-49.0,10.5,20.9,38.1,105.0,11.7,45.3,42.4,-65.8,53.0,50,44,---,DD,1.3,SED127,2006-12-09 05:17:16,1.6
1613,Main12066,47.5829,7.59518,4768,114.9,-354.6,414.0,38.5,-1.8,3.0,308.9,12.5,4.6,300.3,-77.4,6.2,4,4,CL121,DG,,------,2006-12-09 05:29:42,0.4
1614,Main12070,47.58441,7.59612,4108,185.3,-186.5,-246.0,34.3,0.3,3.4,304.3,7.0,4.2,306.5,-83.0,6.7,6,5,CL125,DG,,------,2006-12-09 05:37:05,0.6
1615,Main12071,47.58402,7.596419999999999,4117,207.9,-229.9,-237.0,46.1,-5.7,2.9,136.4,-3.0,4.1,254.0,-83.5,5.2,6,6,CL164,DG,,------,2006-12-09 05:37:59,0.6
1616,Main12074,47.58449,7.59633,3984,201.0,-177.6,-370.0,9.8,21.4,14.5,92.9,-16.9,17.7,327.8,-62.2,41.0,91,79,CL261,DD,,------,2006-12-09 05:43:50,0.9
1617,Main12076,47.58317,7.59473,4832,81.0,-324.6,478.0,60.5,-9.5,14.1,285.3,-76.7,22.6,152.1,-9.2,66.3,72,56,CL316,DD,,------,2006-12-09 05:45:08,0.9
1618,Main12077,47.584340000000005,7.59638,3985,204.8,-194.3,-369.0,41.4,-4.5,3.6,311.9,7.0,4.0,278.8,-81.7,6.2,6,5,CL261,DG,,------,2006-12-09 05:46:26,0.6
1619,Main12085,47.58485,7.59484,3886,88.9,-137.8,-468.0,44.5,0.1,2.9,314.5,13.3,4.0,314.9,-76.7,7.5,6,6,CL084,DG,1.0,SED128,2006-12-09 06:00:01,1.2
1620,Main12090,47.5855,7.59289,4643,-58.0,-65.8,289.0,30.2,0.7,13.4,299.6,40.1,18.2,301.1,-49.9,24.4,60,51,CL056,DD,,------,2006-12-09 06:04:30,1.1
1621,Main12095,47.58531,7.593489999999999,4806,-12.8,-86.9,452.0,54.2,5.5,17.4,330.6,-49.3,21.9,139.5,-40.2,42.5,38,35,CL275,DD,,------,2006-12-09 06:12:59,0.8
1622,Main12097,47.58651,7.59461,3758,71.2,46.7,-596.0,56.5,2.7,14.0,327.4,-18.3,19.7,138.6,-71.5,34.5,39,36,CL153,DD,,------,2006-12-09 06:14:59,0.6
1623,Main12107,47.585679999999996,7.5945,3884,63.1,-45.6,-470.0,34.3,-1.7,2.9,124.3,-1.0,3.7,244.8,-88.0,6.7,4,5,CL303,DG,,------,2006-12-09 06:26:05,0.6
1624,Main12112,47.58245,7.5962,4198,191.7,-404.5,-156.0,57.8,-1.3,2.8,328.2,14.8,4.4,322.9,-75.2,6.1,6,6,CL015b,DG,,------,2006-12-09 06:35:23,0.7
1625,Main12117,47.58545,7.595269999999999,3771,121.1,-71.0,-583.0,189.6,-2.4,3.2,99.8,6.1,4.5,77.9,-83.4,5.7,6,5,CL278,DG,,------,2006-12-09 06:43:31,0.7
1626,Main12121,47.5856,7.5928,4679,-64.8,-54.7,325.0,53.8,-24.3,4.4,293.0,-48.6,6.2,159.7,-31.2,8.2,6,5,CL334,DG,,------,2006-12-09 06:47:50,0.8
1627,Main12129,47.58538,7.592460000000001,4815,-90.3,-79.3,461.0,57.5,-5.5,3.0,331.6,36.0,4.5,320.0,-53.5,5.6,6,6,CL229,DG,,------,2006-12-09 07:01:10,0.8
1628,Main12132,47.58287,7.59506,4833,105.8,-358.0,479.0,33.0,12.0,3.8,124.7,8.0,6.1,67.8,-75.5,7.2,6,6,CL058a,DG,,------,2006-12-09 07:03:40,0.5
1629,Main12133,47.58319,7.594760000000001,4818,83.2,-322.4,464.0,58.3,-11.0,2.9,316.3,-46.9,5.5,158.0,-41.0,6.3,6,6,CL316,DG,,------,2006-12-09 07:05:44,0.7
1630,Main12164,47.58558,7.59468,3696,76.7,-56.7,-658.0,53.4,-6.1,2.5,324.5,10.9,3.2,294.4,-77.5,5.8,6,6,CL117,DG,,------,2006-12-09 07:52:46,0.8
1631,Main12165,47.583,7.59513,4761,111.1,-343.5,407.0,43.5,-4.1,3.0,314.1,8.3,4.8,287.1,-80.8,6.6,4,4,CL121,DG,,------,2006-12-09 07:54:37,0.5
1632,Main12182,47.583420000000004,7.59472,4768,80.2,-296.9,414.0,56.1,1.1,2.9,325.7,18.8,5.0,329.3,-71.1,6.8,6,6,CL089,DG,,------,2006-12-09 08:06:00,0.6
1633,Main12184,47.583420000000004,7.5947,4799,78.6,-296.9,445.0,28.1,3.7,16.5,294.3,45.6,22.7,301.8,-44.1,46.6,78,65,CL127,DD,,------,2006-12-09 08:07:12,0.7
1634,Main12187,47.58572,7.592639999999999,4714,-76.8,-41.4,360.0,61.2,-7.7,40.5,321.3,-51.7,51.0,157.1,-37.3,78.6,63,48,---,DD,1.6,SED129,2006-12-09 08:13:15,1.9
1635,Main12194,47.58868,7.592460000000001,4156,-91.0,287.7,-198.0,35.3,4.2,3.1,125.0,-4.9,4.0,345.4,-83.5,5.9,4,5,CL035a,DG,,------,2006-12-09 08:24:39,0.7
1636,Main12195,47.5838,7.59617,4080,189.2,-254.4,-274.0,40.2,1.5,2.9,310.1,4.4,3.9,329.1,-85.4,6.3,6,6,CL082,DG,,------,2006-12-09 08:27:15,0.7
1637,Main12200,47.58638,7.59467,3742,75.7,32.3,-612.0,47.7,-0.2,3.1,317.6,-7.4,4.6,139.3,-82.6,9.5,4,4,CL153,DG,,------,2006-12-09 08:33:46,0.5
1638,Main12201,47.58374,7.59618,4086,189.9,-261.0,-268.0,46.7,0.2,3.0,316.7,3.0,4.1,320.5,-87.0,6.3,6,6,CL082,DG,,------,2006-12-09 08:35:45,0.9
1639,Main12204,47.5828,7.59549,4798,138.2,-365.7,444.0,32.1,13.7,3.8,123.8,6.8,6.0,59.5,-74.6,7.3,6,6,CL058a,DG,,------,2006-12-09 08:40:16,0.6
1640,Main12206,47.58909,7.59245,3946,-91.8,333.3,-408.0,51.0,-7.0,2.8,322.5,11.5,3.6,290.2,-76.5,5.4,6,6,CL109,DG,,------,2006-12-09 08:41:39,1.0
1641,Main12215,47.58377,7.596139999999999,4094,186.9,-257.7,-260.0,53.8,-1.0,14.8,64.9,49.5,20.9,63.0,-40.5,27.8,50,50,CL082,DD,,------,2006-12-09 08:51:49,0.9
1642,Main12216,47.585840000000005,7.59439,3724,54.8,-27.8,-630.0,35.2,3.2,14.7,44.3,15.9,16.8,56.3,-73.8,27.8,50,48,CL111,DD,1.1,SED130,2006-12-09 08:53:44,1.4
1643,Main12223,47.58703,7.597289999999999,3920,272.7,104.9,-434.0,54.4,10.4,19.5,79.3,-54.6,25.7,237.5,-33.4,33.5,40,34,CL305,DD,,------,2006-12-09 09:02:46,0.8
1644,Main12225,47.58553,7.594460000000001,3746,60.1,-62.3,-608.0,41.4,-3.1,2.5,312.2,14.3,3.4,299.3,-75.4,6.0,6,6,CL122,DG,,------,2006-12-09 09:03:32,0.6
1645,Main12226,47.58317,7.59478,4826,84.7,-324.6,472.0,58.8,-9.1,3.0,322.7,-33.5,6.0,342.0,55.0,6.1,6,6,CL316,DG,,------,2006-12-09 09:03:50,0.6
1646,Main12231,47.58521,7.59662,3977,222.7,-97.5,-377.0,11.3,-1.3,13.3,121.3,2.7,16.4,95.7,-87.0,21.4,81,68,CL363,DD,,------,2006-12-09 09:10:31,0.9
1647,Main12241,47.58526,7.593430000000001,4774,-17.3,-92.5,420.0,235.5,16.3,3.4,137.3,26.1,5.8,354.1,58.5,6.8,5,5,CL320,DG,,------,2006-12-09 09:19:25,0.7
1648,Main12244,47.584070000000004,7.5937600000000005,4767,7.8,-224.7,413.0,63.7,-1.9,3.0,327.7,-72.0,5.9,154.3,-17.8,8.1,6,6,CL173,DG,,------,2006-12-09 09:20:53,0.6
1649,Main12246,47.588840000000005,7.59265,3943,-76.7,305.5,-411.0,79.3,-16.7,14.0,163.2,19.6,21.1,206.8,-63.8,27.4,55,57,CL345,DD,,------,2006-12-09 09:25:00,0.8
1650,Main12247,47.585159999999995,7.592410000000001,4837,-94.0,-103.7,483.0,54.0,-4.0,3.4,314.3,-67.3,6.5,145.7,-22.3,9.6,4,5,CL252,DG,,------,2006-12-09 09:26:03,0.6
1651,Main12257,47.58335,7.5947,4765,78.7,-304.6,411.0,39.2,10.5,13.7,129.6,2.1,22.0,50.7,-79.3,23.2,57,54,CL089,DD,0.9,SED131,2006-12-09 09:39:35,1.2
1652,Main12258,47.588770000000004,7.592219999999999,3984,109.1,297.7,-370.0,56.3,-5.8,2.8,328.1,16.5,3.6,307.4,-72.5,5.4,6,6,CL296,DG,,------,2006-12-09 09:41:09,1.2
1653,Main12263,47.589009999999995,7.59282,3921,-64.0,324.4,-433.0,235.2,9.3,2.7,147.4,-13.2,3.5,291.0,-73.8,5.6,6,6,CL109,DG,,------,2006-12-09 09:49:17,0.7
1654,Main12267,47.58894,7.59285,4042,-61.7,316.7,-312.0,71.0,-11.0,14.1,78.0,-15.1,16.3,295.7,-71.1,27.8,64,64,CL323,DD,,------,2006-12-09 09:55:25,0.8
1655,Main12270,47.58882,7.592289999999999,4250,103.8,303.2,-104.0,54.8,-5.9,2.8,145.4,-6.1,3.9,281.1,-81.5,5.2,6,6,CL131,DG,,------,2006-12-09 10:01:59,1.0
1656,Main12273,47.58247,7.59537,4749,129.3,-402.4,395.0,39.6,-3.7,3.6,312.2,35.1,5.3,304.3,-54.7,10.2,5,5,CL234,DG,,------,2006-12-09 10:04:22,0.5
1657,Main12274,47.58282,7.595039999999999,4708,104.4,-363.5,354.0,56.2,-5.9,2.9,328.6,21.7,4.6,311.8,-67.5,6.6,6,6,CL185,DG,,------,2006-12-09 10:04:48,0.8
1658,Main12275,47.587109999999996,7.596760000000001,3799,232.8,113.8,-555.0,38.6,-0.3,2.7,308.6,9.8,3.4,307.1,-80.2,6.4,6,6,CL277,DG,,------,2006-12-09 10:05:49,0.6
1659,Main12277,47.58467,7.5965,4083,213.8,-157.6,-271.0,55.1,-10.3,4.2,146.3,-6.7,7.7,268.9,-77.6,10.3,5,5,CL099,DG,,------,2006-12-09 10:08:14,0.8
1660,Main12278,47.5894,7.59254,4022,-85.1,367.8,-332.0,49.9,-5.3,2.6,321.2,13.3,3.4,298.5,-75.7,5.2,6,6,CL120,DG,,------,2006-12-09 10:09:06,0.7
1661,Main12284,47.58468,7.597389999999999,4250,280.7,-156.3,-104.0,51.0,-7.4,30.3,314.2,-42.6,43.6,148.8,-46.4,71.1,51,27,---,DD,1.4,SED132,2006-12-09 10:18:30,1.6
1662,Main12290,47.58292,7.59513,4773,111.1,-352.4,419.0,44.4,-4.5,3.1,134.5,-1.0,4.7,236.6,-85.4,6.1,5,4,CL121,DG,,------,2006-12-09 10:27:23,0.6
1663,Main12305,47.583079999999995,7.594410000000001,4778,56.9,-334.7,424.0,68.6,8.3,15.9,8.3,-73.7,23.0,156.5,-14.0,56.8,79,49,CL343,DD,,------,2006-12-09 10:39:40,1.1
1664,Main12310,47.588879999999996,7.593139999999999,4112,-39.9,310.0,-242.0,55.9,-6.1,2.8,327.9,18.6,3.7,308.4,-70.3,6.0,6,6,CL129,DG,1.1,SED134,2006-12-09 10:52:23,1.4
1665,Main12325,47.584720000000004,7.59472,4673,79.9,-152.3,319.0,227.8,9.0,2.8,140.7,-17.8,4.6,112.0,69.9,5.3,6,6,CL069,DG,,------,2006-12-09 11:22:27,0.8
1666,Main12326,47.58559,7.59468,3691,76.7,-55.5,-663.0,237.2,7.4,2.5,148.2,-8.1,3.4,285.2,-79.0,5.8,6,6,CL117,DG,,------,2006-12-09 11:23:35,0.6
1667,Main12332,47.58307,7.59461,4704,72.0,-335.8,350.0,49.0,-7.5,3.6,288.8,-75.3,6.5,140.6,-12.6,8.4,6,6,CL059,DG,,------,2006-12-09 11:38:43,1.1
1668,Main12343,47.584109999999995,7.593189999999999,4903,-35.1,-220.4,549.0,52.8,-5.0,3.1,316.5,-51.2,5.6,146.8,-38.4,6.8,5,6,CL356,DG,,------,2006-12-09 12:04:15,0.6
1669,Main12354,47.587790000000005,7.592160000000001,4398,113.4,188.7,44.0,38.1,5.5,3.1,128.1,0.6,4.5,44.8,-84.5,7.9,5,6,CL354,DG,,------,2006-12-09 12:13:34,0.7
1670,Main12361,47.58534,7.59346,4798,-15.1,-83.6,444.0,61.4,-4.8,3.2,329.0,-26.3,5.8,160.9,-63.2,8.0,5,4,CL275,DG,,------,2006-12-09 12:20:29,0.6
1671,Main12363,47.58709,7.59685,3790,239.6,111.6,-564.0,44.4,-2.3,2.8,314.7,8.7,3.6,300.0,-81.0,6.3,6,6,CL277,DG,,------,2006-12-09 12:25:58,0.7
1672,Main12367,47.58409,7.59634,4075,201.9,-222.1,-279.0,85.1,-10.3,11.5,107.2,49.2,19.2,86.7,-39.0,26.0,76,72,CL220,DD,,------,2006-12-09 12:35:36,0.7
1673,Main12368,47.58572,7.59483,3732,87.9,-41.1,-622.0,38.8,-6.5,3.1,310.5,14.2,3.6,284.8,-74.3,6.0,6,6,CL271,DG,,------,2006-12-09 12:38:05,0.8
1674,Main12374,47.58272,7.595510000000001,4798,139.7,-374.6,444.0,6.3,-13.7,15.0,132.1,48.2,22.6,105.2,-38.6,28.7,56,47,CL058a,DD,,------,2006-12-09 12:55:18,0.8
1675,Main12376,47.58704,7.59704,3944,253.9,106.0,-410.0,66.9,-7.0,2.8,333.6,-25.2,4.4,171.2,-63.7,6.0,6,6,CL144,DG,,------,2006-12-09 12:56:13,0.9
1676,Main12381,47.58702,7.59705,3958,254.6,103.8,-396.0,67.5,-9.1,2.8,334.6,-17.3,4.4,183.9,-70.3,5.9,6,6,CL144,DG,,------,2006-12-09 13:04:24,1.0
1677,Main12393,47.58417,7.5964100000000006,4067,207.1,-213.2,-287.0,37.3,2.5,2.9,307.1,3.5,3.9,343.1,-85.7,6.7,6,6,CL206,DG,,------,2006-12-09 13:22:48,0.8
1678,Main12401,47.5856,7.5960399999999995,4022,179.0,-54.2,-332.0,36.0,-9.7,15.8,302.5,-19.4,22.3,151.2,-68.2,34.8,54,53,CL055,DD,,------,2006-12-09 13:32:46,1.1
1679,Main12406,47.58406,7.596430000000001,4065,208.7,-225.4,-289.0,42.8,-0.3,2.8,312.9,9.6,4.1,310.8,-80.4,6.5,4,4,CL220,DG,,------,2006-12-09 13:34:53,0.6
1680,Main12430,47.58507,7.5963,4013,198.7,-113.1,-341.0,55.5,-6.1,2.7,145.7,-2.6,3.9,258.7,-83.3,5.6,6,6,CL093,DG,,------,2006-12-09 14:16:39,0.5
1681,Main12432,47.584759999999996,7.59692,3998,245.4,-147.5,-356.0,34.5,-2.1,28.6,305.1,15.4,34.3,296.8,-74.5,48.1,69,63,---,DD,1.6,SED135,2006-12-09 14:17:39,1.8
1682,Main12445,47.58357,7.59456,4744,68.1,-280.2,390.0,52.7,0.2,2.9,322.6,15.4,4.9,323.5,-74.6,6.5,6,6,CL089,DG,,------,2006-12-09 14:47:06,0.5
1683,Main12458,47.58529,7.59347,4798,-14.3,-89.1,444.0,53.0,0.4,3.5,323.3,-32.9,5.9,142.3,-57.1,13.0,4,3,CL275,DG,,------,2006-12-09 15:10:44,0.5
1684,Main12461,47.58435,7.596660000000001,3980,225.9,-193.1,-374.0,59.1,-5.0,14.3,106.0,81.7,24.8,68.5,-6.6,43.0,33,34,CL152,DD,,------,2006-12-09 15:12:07,0.8
1685,Main12463,47.58297,7.595160000000001,4768,113.4,-346.8,414.0,50.4,-1.6,3.1,320.8,12.6,5.0,313.3,-77.3,6.5,5,4,CL121,DG,,------,2006-12-09 15:13:49,0.7
1686,Main12465,47.58468,7.59669,3967,228.1,-156.4,-387.0,188.0,10.3,3.8,100.1,-11.3,4.4,236.8,-74.6,6.5,6,6,CL152,DG,,------,2006-12-09 15:17:45,0.4
1687,Main12472,47.584559999999996,7.593030000000001,4740,-47.2,-170.3,386.0,40.3,-6.7,3.4,314.7,33.3,4.5,300.4,-55.8,5.6,6,6,CL215,DG,,------,2006-12-09 15:29:55,1.0
1688,Main12476,47.58947,7.591760000000001,4221,143.8,375.4,-133.0,87.2,-12.5,13.6,92.8,-19.1,18.5,308.4,-66.9,24.0,47,43,CL318,DD,,------,2006-12-09 15:37:59,0.9
1689,Main12479,47.58932,7.5918600000000005,4214,136.3,358.8,-140.0,60.6,-8.4,2.9,149.0,10.2,4.6,189.4,-76.7,5.9,6,6,CL340,DG,,------,2006-12-09 15:40:09,0.8
1690,Main12486,47.58558,7.594639999999999,3679,73.7,-56.7,-675.0,56.3,-6.0,2.7,327.8,13.4,3.4,302.8,-75.2,6.1,6,6,CL117,DG,,------,2006-12-09 15:50:22,0.6
1691,Main12487,47.588570000000004,7.591710000000001,4449,147.4,275.3,95.0,56.7,-11.6,2.7,315.4,-43.7,5.5,158.1,-44.0,6.7,6,6,CL048,DG,,------,2006-12-09 15:50:46,0.9
1692,Main12493,47.58573,7.59652,3964,215.1,-39.7,-390.0,23.0,-4.9,3.8,292.0,-10.5,5.1,137.8,-78.3,8.1,6,6,CL098,DG,,------,2006-12-09 15:55:31,0.4
1693,Main12496,47.586059999999996,7.59667,3961,226.3,-3.0,-393.0,10.0,-3.7,4.0,282.5,33.9,5.0,274.5,-55.8,6.7,5,5,CL075a,DG,,------,2006-12-09 16:06:47,0.5
1694,Main12514,47.58569,7.596539999999999,3976,216.6,-44.2,-378.0,37.4,-0.9,3.9,127.4,-1.1,6.8,267.9,-88.5,10.5,5,5,CL098,DG,,------,2006-12-09 16:30:49,0.3
1695,Main12516,47.5829,7.59515,4769,112.6,-354.6,415.0,20.8,4.0,15.5,287.2,41.5,25.7,295.3,-48.3,80.1,50,33,CL121,DD,,------,2006-12-09 16:37:18,0.7
1696,Main12519,47.58866,7.59243,4159,-93.3,285.5,-195.0,35.4,2.3,3.1,305.2,4.9,4.1,330.2,-84.6,6.4,4,6,CL035a,DG,,------,2006-12-09 16:39:51,0.7
1697,Main12523,47.587579999999996,7.59006,4420,271.3,165.0,66.0,52.1,-6.4,2.7,323.7,14.2,3.8,298.5,-74.4,5.6,6,6,CL221,DG,,------,2006-12-09 16:52:16,0.8
1698,Main12524,47.584340000000005,7.59535,3951,127.4,-194.4,-403.0,48.6,-1.7,2.7,318.7,3.3,3.6,291.9,-86.3,5.2,6,6,CL188,DG,,------,2006-12-09 16:53:18,0.5
1699,Main12525,47.58409,7.59312,4764,-40.4,-222.6,410.0,63.2,4.3,37.3,100.8,-84.6,52.0,333.5,-3.3,58.0,67,64,---,DD,1.7,SED136,2006-12-09 16:54:05,1.9
1700,Main12534,47.58392,7.59536,3965,128.2,-241.1,-389.0,60.1,-7.2,2.7,150.2,-0.5,5.7,244.3,-82.8,8.3,5,5,CL313,DG,,------,2006-12-09 17:09:41,0.3
1701,Main12536,47.5829,7.59514,4772,111.9,-354.6,418.0,41.5,2.3,3.3,311.0,12.7,5.0,321.6,-77.1,6.2,5,4,CL121,DG,,------,2006-12-09 17:17:04,0.5
1702,Main12537,47.589,7.592289999999999,4320,103.9,323.2,-34.0,56.3,-6.8,2.8,327.9,12.9,3.5,299.1,-75.3,6.1,6,6,CL204,DG,,------,2006-12-09 17:18:14,0.8
